order_id,customer_name,email,phone,city,product_name,category,quantity,price,discount_pct,total_price,order_date,payment_method,order_status,rating
ORD-79514,DIAN LESTARI,dian.lestari@gmail.com,628995450404,Tangerang,Smartwatch Garmin,Elektronik,2,4013700,50,4013700,2025-01-13,ShopeePay,Selesai,3
ORD-51297,Fitri Ardiansyah,fitri6@gmail.com,08515200476,Makassar,Smartwatch Garmin,Elektronik,2,3831100,25,5746650,2024-08-29,Transfer Bank,Selesai,1
ORD-52918,Hendra Putra,hendraputra@yahoo.com,08677276684,Pekanbaru,Buku Python untuk Pemula,Buku,1,92100,104,-3684,2024-11-07,Transfer Bank,Selesai,4
ORD-10402,Kevin Rahayu,kevin_rahayu@outlook.com,628155973336,Balikpapan,Lemari Pakaian 3 Pintu,Furniture,1,2071100,0,2071100,2024-10-13,COD,Selesai,
ORD-29383,Putri Lestari,putri90@gmail.com,628278795419,Batam,Headphone Sony WH-1000XM5,Elektronik,3,3271600,0,9814800,2024-06-10,OVO,Selesai,1
ORD-17259,Candra Prasetyo,candra.prasetyo@gmail.com,8437426403,Denpasar,Buku Resep Masakan,Buku,1,51400,10,46260,2024-07-10,ShopeePay,dibatalkan,5
ORD-78746,Eko Hartono,eko_hartono@outlook.com,+628268258130,Bekasi,Jam Tangan Casio,Fashion,2,37376900,0,74753800,2025-02-25,GoPay,Selesai,1
ORD-18498,,zaidan.wibowo@gmail.com,08636161977,Denpasar,Vacuum Cleaner Dyson,Peralatan Rumah,1,4099100,15,3484235,2025-04-04,GoPay,Selesai,4
ORD-29258,Eko Hidayat,eko.hidayat@gmail.com,08671816653,Semarang,Jam Tangan Casio,Fashion,4,657200,25,1971600,2024-09-11,Transfer Bank,Selesai,1
ORD7242,Edy Handoko,edy.handoko@gmail.com,08679453010,Jakarta,Jaket Bomber Pria,Fashion,3,381200,5,1086420,2024-07-29,Gopay,,1
ORD-63245,Edy Hidayat,edyhidayat@yahoo.com,08106727022,Makassar,Minyak Goreng Bimoli 2L,Makanan & Minuman,1,36600,5,34770,2024-05-27,DANA,Diproses,3
ORD-41536,Edy Wibowo,edy16@gmail.com,08931298116,Manado,Susu UHT Ultra 1L,Makanan & Minuman,4,19700,186,-67768,2024-12-28,Kartu Kredit,Dikembalikan,2
ORD1085,Tono Suryadi,tono.suryadi@gmail.com,628489124053,Tangerang,Dompet Kulit Pria,Fashion,3,178600,5,509010,2024-08-28,Indomaret,BATAL,1
ORD-62850,Zaidan Utami,zaidan.utami@gmail.com,8481540736,Depok,Buku Python untuk Pemula,Buku,2,93300,10,167940,2024-08-10,Gopay,Selesai,2
ORD-36557,Farah Utami,farah_utami@outlook.com,628738818250,Palembang,Earbuds TWS JBL,Elektronik,20,845100,15,14366700,2024-11-30,ShopeePay,Selesai,
ORD-48892,Muhammad Rahayu,muhammad.rahayu@gmail.com,8733251501,Depok,Novel Laskar Pelangi,Buku,1,72900,50,36450,2024-06-16,COD,Selesai,
ORD-97060,Putri Gunawan,putri_gunawan@outlook.com,08276562703,Makassar,Lipstik MAC,Kecantikan,1,336800,50,168400,2025-01-26,ShopeePay,Diproses,2
ORD-68935,Wahyu Suryadi,wahyu.suryadi@gmail.com,08566159230,Banjarmasin,Susu UHT Ultra 1L,Makanan & Minuman,20,18300,15,311100,2024-09-17,GoPay,selesai,2
ORD-11944,Dewi Utami,dewiutami@yahoo.com,628166778321,Solo,Sepatu Adidas Ultraboost,Fashion,1,1477200,30,1034039,2024-11-03,Alfamart,,2
ORD-14952,Eko Hidayat,eko.hidayat@gmail.com,08671816653,Semarang,Jaket Bomber Pria,Fashion,20,389900,15,6628300,2024-07-25,OVO,Dikirim,
ORD7232,Oscar Ardiansyah,oscar.ardiansyah@gmail.com,08306218367,Denpasar,Rice Cooker Philips,Peralatan Rumah,2,347100,0,694200,2024-11-30,OVO,Selesai,5
ORD-35710,LUSI GUNAWAN,lusi82@gmail.com,628383941912,Semarang,Meja Belajar Minimalis,Furniture,3,57731500,5,164534775,2025-04-24,GoPay,Selesai,1
ORD-33927,Tono Handoko,tono_handoko@outlook.com,628992647814,Batam,Lemari Pakaian 3 Pintu,Furniture,1,2314900,30,1620430,2024-10-04,DANA,Dibatalkan,1
ORD-73347,Nita Utami,nita_utami@outlook.com,+628478612081,Solo,Buku Machine Learning,Buku,1,137400,5,130530,2024-07-11,Alfamart,,4
ORD-99142,Bella Ardiansyah,bella_ardiansyah@outlook.com,8826029651,Surabaya,Susu UHT Ultra 1L,Makanan & Minuman,5,18900,0,94500,2025-03-22,Transfer Bank,Dikirim,3
ORD-32742,Hendra Gunawan,hendra.gunawan@gmail.com,+628511497036,Malang,Parfum Pria Davidoff,Kecantikan,2,542600,0,1085200,2024-08-04,OVO,Dikembalikan,
ORD-17882,Hendra Santoso,hendrasantoso@yahoo.com,+628355479152,Jakarta,Tas Ransel Laptop,Fashion,2,312900,15,531930,2024-11-05,Kartu Kredit,Selesai,4
ORD-54208,Sari Suryadi,sarisuryadi@yahoo.com,08205752426,Balikpapan,Setrika Uap Panasonic,Peralatan Rumah,1,456600,10,410940,2025-03-30,Alfamart,Selesai,
ORD-40420,Putri Lestari,putri90@gmail.com,628278795419,Batam,Tablet iPad Air,Elektronik,-1,9640600,5,-9158570,2025-04-09,ShopeePay,Selesai,4
ORD-68851,Hani Hartono,hani_hartono@outlook.com,628508185805,Tangerang,Blender Philips,Peralatan Rumah,2,12030600,0,24061200,2024-06-24,DANA,Selesai,1
ORD0133,Oscar Ardiansyah,oscar.ardiansyah@gmail.com,08306218367,Denpasar,Dress Wanita Batik,Fashion,1,201800,10,181620,2025-01-08,Transfer Bank,Selesai,3
ORD-97789,Kartika Lestari,kartika5@gmail.com,08386398941,Balikpapan,Smartwatch Garmin,Elektronik,1,4029500,0,4029500,2025-05-06,GoPay,Selesai,1
ORD-23213,Sari Kusuma,sarikusuma@yahoo.com,08167649508,Surabaya,Susu UHT Ultra 1L,Makanan & Minuman,1,17900,5,17005,2025-03-11,OVO,Dibatalkan,
ORD-12563,Indra Kusuma,indra.kusuma@gmail.com,+628685966428,Jakarta,Serum Vitamin C Somethinc,Kecantikan,1,131300,20,105040,2024-08-23,GoPay,Selesai,4
ORD-78019,UMAR NUGRAHA,umarnugraha@yahoo.com,+628499646701,Bekasi,Smartwatch Garmin,Elektronik,3,3860400,0,6563000,2025-02-27,DANA,Selesai,2
ORD-17979,Gilang Purnama,gilangpurnama@yahoo.com,8964946066,Medan,Sofa L-Shape,Furniture,4,5628000,0,22512000,2024-08-11,Kartu Kredit,,2
ORD-95688,Agus Lestari,agus48@gmail.com,+628671748547,Depok,Laptop ASUS VivoBook,Elektronik,1,7591900,10,6832710,2024-12-09,Transfer Bank,Selesai,4
ORD-60145,Ika Lestari,ikalestari@yahoo.com,8644116429,Banjarmasin,Komik Naruto Vol 1,Buku,3,36200,30,76020,2024-08-29,ShopeePay,Selesai,1
ORD-46968,Gilang Setiawan,gilang.setiawan@gmail.com,628513488628,Manado,Snack Chitato 68gr,Makanan & Minuman,5,12300,10,55350,2025-03-21,Transfer Bank,Selesai,4
ORD-88145,Farah Utami,farah_utami@outlook.com,628738818250,Palembang,Laptop Lenovo IdeaPad,Elektronik,2,7100700,0,14201400,2025-02-20,COD,SELESAI,1
ORD-46428,Indra Setiawan,,8142818692,,Earbuds TWS JBL,Elektronik,1,840600,0,840600,2024-07-13,COD,Diproses,3
ORD-93864,Sari Hidayat,sari.hidayat@gmail.com,628115102892,Bogor,Headphone Sony WH-1000XM5,Elektronik,3,3427700,0,10283100,2024-09-25,Transfer Bank,Selesai,
ORD-64076,Dewi Santoso,dewi_santoso@outlook.com,8268276470,Bogor,Earbuds TWS JBL,Elektronik,-1,848500,0,-848500,2024-07-13,Transfer Bank,Dikembalikan,1
ORD-47712,Budi Lestari,budi11@gmail.com,8394546989,Depok,Celana Jeans Levis,Fashion,3,471700,10,1273590,2025-02-14,GoPay,Selesai,3
ORD-67603,Edy Kusuma,edykusuma@yahoo.com,08777156398,Makassar,Speaker Bluetooth JBL,Elektronik,2,1119200,15,3747700,2024-12-12,Transfer Bank,SELESAI,5
ORD-82356,Nita Ardiansyah,nita_ardiansyah@outlook.com,628758938746,Balikpapan,Susu UHT Ultra 1L,Makanan & Minuman,1,19100,15,16235,2024-09-27,GoPay,Selesai,4
ORD-25765,Dewi Firmansyah,dewi_firmansyah@outlook.com,+628515909595,Solo,Blender Philips,Peralatan Rumah,1,298300,30,208810,2024-09-24,Transfer Bank,Selesai,5
ORD-44617,Candra Firmansyah,candrafirmansyah@yahoo.com,+628727847048,Batam,Kamera Canon EOS M50,Elektronik,2,8040600,10,14473080,2024-06-17,ShopeePay,Dikirim,5
ORD-86639,Yeni Purnama,yeni_purnama@outlook.com,628251492516,Balikpapan,Vacuum Cleaner Dyson,Peralatan Rumah,2,4081200,30,5713680,2024-06-25,Indomaret,Selesai,3
ORD-80660,Yeni Sari,yeni_sari@outlook.com,08123923366,surabaya,Skincare Wardah Basic Kit,Kecantikan,4,179700,0,718800,2024-12-12,OVO,Selesai,2
ORD-97854,Yeni Nugraha,yeni_nugraha@outlook.com,8925951043,Solo,Lemari Pakaian 3 Pintu,Furniture,5,2104700,10,9471150,2025-01-28,OVO,Selesai,3
ORD-62187,Gilang Kusuma,gilang.kusuma@gmail.com,08218245685,Solo,Blender Philips,Peralatan Rumah,2,289100,0,578200,2024-06-02,GoPay,Selesai,2
ORD-75867,Umar Handoko,umar_handoko@outlook.com,628113321873,Malang,Rice Cooker Philips,Peralatan Rumah,2,351800,0,703600,2025-02-13,OVO,cancel,
ORD-93898,Ika Prasetyo,ika.prasetyo@gmail.com,628403276065,Banjarmasin,Smartwatch Garmin,Elektronik,-1,3924600,0,-3924600,2024-10-31,Transfer Bank,Sukses,3
ORD-45861,Eko Wijaya,eko.wijaya@gmail.com,+628199626108,Banjarmasin,Skincare Wardah Basic Kit,Kecantikan,5,192600,20,770400,2025-02-19,cc,Dikembalikan,5
ORD-52788,Fitri Hidayat,fitri.hidayat@gmail.com,8234449052,Bandung,Sepatu Adidas Ultraboost,Fashion,2,1511000,0,3022000,2025-04-01,COD,Selesai,5
ORD-17679,Yeni Nugraha,yeni_nugraha@outlook.com,8925951043,Solo,Teh Botol Sosro 330ml,Makanan & Minuman,2,5100,15,8670,2025-02-28,COD,Selesai,
ORD-95370,Umar Handoko,umar_handoko@outlook.com,628113321873,Malang,Novel Laskar Pelangi,Buku,5,72000,15,306000,2025-03-01,GoPay,Selesai,3
ORD-50438,Mario Hidayat,mariohidayat@yahoo.com,,Bandung,Buku Resep Masakan,Buku,4,50900,20,162880,2025-04-09,GoPay,Selesai,2
ORD-33729,Sari Hidayat,,628115102892,Bogor,Skincare Wardah Basic Kit,Kecantikan,1,179400,0,179400,2024-07-10,Kartu Kredit,Diproses,1
ORD-74819,Umar Hartono,umar_hartono@outlook.com,08653244614,Tangerang,Buku Resep Masakan,Buku,10,58400,30,408800,2024-12-15,Kartu Kredit,Selesai,
ORD-87167,Eko Hartono,eko77@gmail.com,628988017921,Banjarmasin,Lemari Pakaian 3 Pintu,Furniture,1,2366700,10,2130030,2025-03-01,COD,Selesai,1
ORD-35796,Edy Kusuma,edy_kusuma@outlook.com,,Bogor,Vacuum Cleaner Dyson,Peralatan Rumah,3,3669600,10,9907920,2024-07-02,Kartu Kredit,Selesai,2
ORD-72224,Kevin Utami,,+628459988193,Medan,Headphone Sony WH-1000XM5,Elektronik,1,3559800,5,4779600,2024-09-14,OVO,Selesai,3
ORD-61948,Joko Setiawan,joko73@gmail.com,+628702224599,Jakarta,Setrika Uap Panasonic,Peralatan Rumah,1,414500,30,290150,2025-02-16,OVO,Selesai,5
ORD-26165,Julia Gunawan,juliagunawan@yahoo.com,+628207418028,Batam,Sepatu Adidas Ultraboost,Fashion,4,1589800,5,6041240,2024-08-07,ShopeePay,Selesai,4
ORD-88409,Oscar Ardiansyah,oscar_ardiansyah@outlook.com,628535638619,Depok,Tas Ransel Laptop,Fashion,2,301200,5,572280,2024-07-11,Transfer Bank,Sukses,2
ORD-25331,,joko_sari@outlook.com,8279548432,Bandung,Headphone Sony WH-1000XM5,Elektronik,2,3607300,25,5410950,2025-04-28,Kartu Kredit,Dikirim,2
ORD-95180,Umar Nugraha,umarnugraha@yahoo.com,+628499646701,Bekasi,Handphone Xiaomi Redmi Note 12,Elektronik,3,2928200,10,7906140,2024-12-15,OVO,success,4
ORD-87113,,,628716271120,Bekasi,Teh Botol Sosro 330ml,Makanan & Minuman,5,5100,0,25500,2024-12-07,COD,Selesai,3
ORD-91082,Vina Ardiansyah,vinaardiansyah@yahoo.com,628557647878,surabaya,Celana Jeans Levis,Fashion,1,445000,10,400500,2024-08-09,gopay,Selesai,1
ORD-87510,Oji Suryadi,ojisuryadi@yahoo.com,,Solo,AC Split 1 PK Daikin,Peralatan Rumah,1,266797200,0,266797200,2024-11-19,Alfamart,Selesai,1
ORD-70422,Budi Lestari,budi11@gmail.com,8394546989,Depok,AC Split 1 PK Daikin,Peralatan Rumah,1,4191000,10,3771900,2024-06-27,ShopeePay,Selesai,2
ORD-44646,Hendra Gunawan,hendra.gunawan@gmail.com,+628511497036,Malang,Lemari Pakaian 3 Pintu,Furniture,4,2263700,5,11758700,2024-07-23,GoPay,selesai,
ORD-27827,Farah Suryadi,farah40@gmail.com,08122510773,Jakarta,Kemeja Pria Polos,,5,128100,0,640500,2025-04-18,DANA,Dikirim,4
ORD-56062,Putri Prasetyo,putri.prasetyo@gmail.com,08859466346,Manado,Tablet iPad Air,Elektronik,2,9309500,25,13964250,2024-07-03,GoPay,Selesai,4
ORD-11927,Dian Wibowo,dianwibowo@yahoo.com,628582622631,Jakarta,Kopi Kapal Api 1kg,Makanan & Minuman,3,70000,5,199500,2024-07-31,GoPay,Selesai,5
ORD-77458,Farah Santoso,farahsantoso@yahoo.com,08623589751,Yogyakarta,Lipstik MAC,Kecantikan,3,298600,0,895800,2025-03-03,GoPay,Selesai,3
ORD-63166,Farah Kusuma,farah.kusuma@gmail.com,628694422938,Yogyakarta,Vacuum Cleaner Dyson,Peralatan Rumah,20,3613800,25,54207000,2025-02-24,Transfer Bank,Selesai,3
ORD-16569,Gilang Hidayat,gilang57@gmail.com,+628481749657,Tangerang,Rak Buku Minimalis,Furniture,2,483200,0,966400,2024-11-02,GoPay,Dikirim,1
ORD-28654,Rizki Hartono,rizkihartono@yahoo.com,+628241540516,Palembang,Sofa L-Shape,Furniture,1,5107500,15,4341375,2024-10-04,Transfer Bank,Selesai,
ORD-64746,Dewi Kusuma,dewi82@gmail.com,8308412769,JAKARTA,Kaos Distro Premium,Fashion,3,90500,10,244350,2024-11-09,COD,Selesai,4
ORD-97349,Joko Nugraha,joko54@gmail.com,+628886049101,Jogja,Dress Wanita Batik,Fashion,1,209700,145,-94364,2024-06-05,GoPay,Dikirim,
ORD-32840,Vina Lestari,vinalestari@yahoo.com,08472637507,Tangerang,Rak Buku Minimalis,Furniture,1,463400,0,463400,11/03/2025,GoPay,Dibatalkan,
ORD-45003,Edy Santoso,edy_santoso@outlook.com,08341563871,Malang,Celana Jeans Levis,Fashion,2,455100,5,1068900,2024-11-29,DANA,Selesai,-1
ORD-34087,Agus Prasetyo,agus.prasetyo@gmail.com,628733775016,Bandung ,Speaker Bluetooth JBL,Elektronik,1,1146000,0,1146000,2025-04-14,GoPay,retur,3
ORD-10851,Bella Wijaya,bellawijaya@yahoo.com,08565841933,Semarang,AC Split 1 PK Daikin,Peralatan Rumah,2,4088500,10,7359300,2024-08-23,OVO,Selesai,
ORD-58502,Kevin Utami,kevin.utami@gmail.com,+628459988193,Medan,AC Split 1 PK Daikin,Peralatan Rumah,1,4462000,0,4462000,2024-09-12,OVO,Selesai,
ORD-74072,Dian Wibowo,dianwibowo@yahoo.com,628582622631,Jakarta,Tablet iPad Air,Elektronik,1,9204600,0,9204600,2025-01-12,GoPay,Selesai,
ORD-38304,Nita Ardiansyah,nita_ardiansyah@outlook.com,628758938746,Balikpapan,Sunscreen SPF50 Biore,Kecantikan,1,69200,5,65740,2025-04-21,GoPay,Diproses,
ORD-30380,Indra Setiawan,indra_setiawan@outlook.com,8142818692,Malang,Tas Ransel Laptop,Fashion,5,327900,15,1393575,2024-11-20,ShopeePay,Dikirim,2
ORD-57077,Wahyu Putra,wahyu.putra@gmail.com,628621909393,Manado,Celana Jeans Levis,Fashion,1,417000,5,396150,28/08/2024,COD,,5
ORD-64488,Rizki Santoso,rizki.santoso@gmail.com,08457701385,Bandung,Skincare Wardah Basic Kit,Kecantikan,1,179000,10,161100,2024-06-03,DANA,dibatalkan,1
ORD-58309,Dewi Putra,dewiputra@yahoo.com,8967588425,Semarang,Handphone Samsung Galaxy A54,Elektronik,5,4121500,10,18546750,2024-10-22,DANA,,3
ORD-69456,Oji Setiawan,oji54@gmail.com,+628576228407,Manado,Tablet iPad Air,Elektronik,1,8594200,15,7305070,2025-04-20,COD,Selesai,1
ORD-29335,Putri Gunawan,putri_gunawan@outlook.com,,Makassar,Earbuds TWS JBL,Elektronik,1,871500,10,784350,2024-10-11,Alfamart,retur,2
ORD-75471,Muhammad Utami,muhammad22@gmail.com,8551160783,Medan!,Sofa L-Shape,Furniture,1,5866200,10,5279580,2024-10-04,Indomaret,Selesai,5
ORD-18333,Joko Suryadi,jokosuryadi@yahoo.com,8483300647,Semarang,Kursi Gaming Ergonomis,Furniture,1,131034100,20,104827280,2025-02-04,COD,,4
ORD-41404,Lina Setiawan,linasetiawan@yahoo.com,+628205955645,Bogor,Kaos Distro Premium,Fashion,1,83400,30,58379,2024-09-23,Transfer Bank,Selesai,1
ORD-13930,Agus Wijaya,aguswijaya@yahoo.com,08384776753,Pekanbaru,Parfum Pria Davidoff,Kecantikan,1,609900,5,579405,2025-03-01,Transfer Bank,Dikembalikan,5
ORD-94255,Ika Prasetyo,ika.prasetyo@gmail.com,628403276065,Banjarmasin,Teh Botol Sosro 330ml,Makanan & Minuman,4,5500,0,22000,2025-03-11,ShopeePay,cancel,1
ORD-29335,Lina Setiawan,linasetiawan@yahoo.com,+628205955645,Bogor,Handphone Samsung Galaxy A54,Elektronik,4,3881000,0,15524000,2025-04-24,Transfer Bank,Dikirim,2
ORD-35967,Hani Ardiansyah,haniardiansyah@yahoo.com,628107638609,Batam,Rice Cooker Philips,Peralatan Rumah,2,331900,15,564230,2024-11-12,GoPay,Diproses,2
ORD-89681,Edy Handoko,edy.handoko@gmail.com,08679453010,yogya,Jaket Bomber Pria,Fashion,1,397100,10,357390,2024-07-05,OVO,,5
ORD-56428,Indra Purnama,indra12@gmail.com,8753355029,Makassar,Buku Python untuk Pemula,Buku,1,91500,20,73200,2024-12-28,ShopeePay,Selesai,3
ORD-76631,Dewi Hidayat,dewihidayat@yahoo.com,628597402509,Banjarmasin,Speaker Bluetooth JBL,Elektronik,4,1170500,15,3979700,2024-08-22,Indomaret,Selesai,2
ORD-42065,Nita Ardiansyah,nita_ardiansyah@outlook.com,628758938746,Balikpapan,Rice Cooker Philips,Peralatan Rumah,1,360300,10,324270,2024-10-23,ShopeePay,Selesai,4
ORD-60609,Eko Wibowo,eko_wibowo@outlook.com,628497851696,Banjarmasin,Rak Buku Minimalis,Furniture,3,436900,15,1114095,2024-10-04,OVO,Selesai,
ORD-56891,,yeni.gunawan@gmail.com,8373595941,surabaya,Kemeja Pria Polos,Fashion,1,118700,15,100895,2024-07-04,Transfer Bank,Selesai,4
ORD-74297,Tono Wijaya,tono_wijaya@outlook.com,08844905100,Tangerang,Kaos Distro Premium,Fashion,3,80000,30,168000,2025-02-17,OVO,Selesai,5
ORD-34690,Joko Firmansyah,,628222626229,Solo,Susu UHT Ultra 1L,Makanan & Minuman,1,18000,10,16600,2024-11-29,COD,Diproses,
ORD-75065,Yeni Hartono,yenihartono@yahoo.com,+628882421902,Bekasi,Jam Tangan Casio,Fashion,4,690000,5,4685100,2024/06/05,GoPay,dibatalkan,5
ORD-59827,Umar Hartono,umarhartono@yahoo.com,8695727345,Balikpapan,AC Split 1 PK Daikin,Peralatan Rumah,1,4347200,0,4347200,2024-10-20,Transfer Bank,Selesai,3
ORD-48293,Agus Prasetyo,agusprasetyo@yahoo.com,8964985095,Manado,Jam Tangan Casio,Fashion,5,661600,15,2811800,2024-09-29,GoPay,Dibatalkan,5
ORD-38642,Edy Ardiansyah,edy.ardiansyah@gmail.com,8685560602,Pekanbaru,Parfum Pria Davidoff,Kecantikan,1,587700,30,411390,2025-01-03,ShopeePay,BATAL,3
ORD-26470,Dian Utami,dian85@gmail.com,08294185957,Denpasar,Setrika Uap Panasonic,,1,448700,0,828200,2024-11-18,DANA,Dibatalkan,5
ORD-20339,Umar Handoko,,628113321873,Malang,Rak Buku Minimalis,Furniture,3,453800,0,1361400,2025-02-25,Kartu Kredit,Selesai,2
ORD-49486,Ahmad Rahayu,ahmadrahayu@yahoo.com,+628881088100,Banjarmasin,Teh Botol Sosro 330ml,Makanan & Minuman,3,5700,0,17100,2025-04-18,ShopeePay,Dibatalkan,1
ORD3406,Mario Hidayat,,,bandung,Rak Buku Minimalis,Furniture,4,482200,0,1928800,2024-11-08,ShopeePay,Selesai,2
ORD-42778,Hani Nugraha,haninugraha@yahoo.com,+628472696860,Manado,Teh Botol Sosro 330ml,Makanan & Minuman,3,5200,20,12480,2025-01-19,COD,Selesai,2
ORD-32364,Hani Ardiansyah,hani.ardiansyah@gmail.com,628285886733,Medan!,Kamera Canon EOS M50,Elektronik,2,8069000,20,12910400,2024-05-28,ShopeePay,Dikirim,
ORD-23315,Fitri Wibowo,fitri.wibowo@gmail.com,8137421134,Makassar,Sepatu Adidas Ultraboost,Fashion,4,1479300,0,5917200,2025-04-12,OVO,Selesai,1
ORD-79963,Bella Wijaya,bellawijaya@yahoo.com,08565841933,Semarang,Speaker Bluetooth JBL,Elektronik,2,1285900,15,2186030,2024-07-25,Alfamart,Selesai,5
ORD-16485,MARIO SETIAWAN,mariosetiawan@yahoo.com,,Denpasar,Jaket Bomber Pria,Fashion,2,386000,0,772000,2024-07-15,Transfer Bank,Selesai,4
ORD-99797,Muhammad Handoko,muhammadhandoko@yahoo.com,,Banjarmasin,Celana Jeans Levis,Fashion,1,479400,0,479400,2025-01-01,DANA,Diproses,1
ORD-55791,Eko Hartono,ekohartono@yahoo.com,,Solo,Snack Chitato 68gr,Makanan & Minuman,3,12400,5,35340,2025-03-22,GoPay,Selesai,3
ORD-13640,Yeni Suryadi,yeni.suryadi@gmail.com,+628663778404,Semarang,Novel Laskar Pelangi,Buku,5,72400,15,307700,2024-10-29,ShopeePay,Selesai,4
ORD-96932,JOKO KUSUMA,jokokusuma@yahoo.com,628956828829,Makassar,Kursi Gaming Ergonomis,Furniture,1,1684000,15,1431400,2025-02-17,COD,Selesai,2
ORD-67074,Candra Setiawan,candra.setiawan@gmail.com,628979969688,Balikpapan,Laptop ASUS VivoBook,Elektronik,2,7024800,10,12644640,2024-07-27,ovo,Selesai,5
ORD-62336,Bella Gunawan,bella_gunawan@outlook.com,+628952600296,Surabaya,Kamera Canon EOS M50,Elektronik,1,8307100,30,5814970,2024-08-26,Gopay,Selesai,3
ORD-90608,Rizki Kusuma,rizki.kusuma@gmail.com,+628493946849,Pekanbaru,Buku Resep Masakan,Buku,3,59200,0,177600,2025/02/25,Kartu Kredit,Selesai,0
ORD-52174,Budi Firmansyah,budi77@gmail.com,+628494524102,Bandung ,Sepatu Nike Air Max,Fashion,3,56666300,20,135999120,2025-03-05,Transfer Bank,Selesai,2
ORD-98234,Indra Nugraha,indra_nugraha@outlook.com,+628402724773,Bandung,Earbuds TWS JBL,Elektronik,5,850800,25,3190500,2024-08-18,Transfer Bank,Selesai,
ORD-98214,Oscar Ardiansyah,,628535638619,Depok,Kaos Distro Premium,Fashion,4,84500,5,321100,05-13-2025,GoPay,Selesai,2
ORD-91417,Wahyu Putra,wahyu.putra@gmail.com,628621909393,Manado,AC Split 1 PK Daikin,Peralatan Rumah,1,4481000,10,4032900,2025-05-09,ShopeePay,Dikirim,4
ORD-22347,Lina Utami,lina49@gmail.com,08514165061,Yogyakarta,Novel Laskar Pelangi,Buku,1,75800,0,75800,2025-01-02,Kartu Kredit,Dikirim,5
ORD-83719,Fitri Nugraha,fitri.nugraha@gmail.com,08814335942,Makassar,Snack Chitato 68gr,Makanan & Minuman,3,12500,0,37500,2024-08-27,DANA,Selesai,3
ORD-13664,EKO HARTONO,eko_hartono@outlook.com,+628268258130,Bekasi,Minyak Goreng Bimoli 2L,Makanan & Minuman,4,38900,0,155600,2024-08-11,ovo,Selesai,
ORD0706,Oscar Hidayat,,08881654924,Solo,Lipstik MAC,Kecantikan,3,322600,20,774240,2024-12-18,COD,Dikembalikan,2
ORD-56647,Indra Purnama,indra12@gmail.com,8753355029,Makassar,Sofa L-Shape,Furniture,3,5317600,5,15155160,2024-10-17,OVO,Selesai,
ORD-66063,Muhammad Gunawan,muhammad58@gmail.com,8866443037,Surabaya,Dompet Kulit Pria,Fashion,1,169500,0,169500,2024-12-22,Indomaret,Selesai,
ORD-51343,Lusi Hartono,lusi.hartono@gmail.com,08644394336,Malang,Tablet iPad Air,Elektronik,1,9360400,15,9932300,2025-01-20,COD,,2
ORD-47679,Indra Rahayu,indra_rahayu@outlook.com,628289745141,Depok,Buku Resep Masakan,Buku,1,51100,30,35770,2025-01-16,DANA,Dikembalikan,5
ORD-97633,Umar Wibowo,umar.wibowo@gmail.com,8321609681,Pekanbaru,Meja Belajar Minimalis,Furniture,2,795800,10,1432440,2024-06-15,OVO,Selesai,2
ORD-48770,Mario Rahayu,mariorahayu@yahoo.com,628767381684,Denpasar,Novel Laskar Pelangi,Buku,2,72600,0,145200,2024-11-06,gopay,Selesai,
ORD-14906,Mario Wijaya,mario.wijaya@gmail.com,8802023137,Balikpapan,Buku Python untuk Pemula,Buku,2,82900,0,165800,2024-10-28,COD,Dikirim,3
ORD-65686,Yeni Nugraha,yeni_nugraha@outlook.com,8925951043,Solo,Earbuds TWS JBL,Elektronik,1,882000,20,705600,2024-10-25,DANA,Dikirim,3
ORD-79765,Xena Hidayat,xena97@gmail.com,08153067274,Balikpapan,Lipstik MAC,Kecantikan,3,340800,0,1022400,2025-04-24,Kartu Kredit,Selesai,3
ORD-58619,Kartika Hidayat,kartika_hidayat@outlook.com,628852695038,Semarang,Parfum Pria Davidoff,Kecantikan,1,545300,0,545300,2025-01-11,OVO,Diproses,5
ORD-79352,Yeni Prasetyo,yeni.prasetyo@gmail.com,+628548421839,Banjarmasin,Smartwatch Garmin,Elektronik,1,4290200,25,3217650,2025-02-11,Transfer Bank,Selesai,5
ORD-54113,Candra Lestari,candralestari@yahoo.com,,surabaya,Buku Machine Learning,Buku,1,148000,0,148000,2024-12-23,OVO,,5
ORD-26585,Dian Firmansyah,dian_firmansyah@outlook.com,8327211142,Depok,Buku Machine Learning,Buku,1,139000,10,125100,2024-10-24,Kartu Kredit,Selesai,3
ORD-49234,Hendra Wibowo,hendra.wibowo@gmail.com,+628155156449,Malang,Kursi Gaming Ergonomis,Furniture,2,1924600,15,3271820,2024-09-08,GoPay,Selesai,1
ORD-48259,Eko Putra,eko.putra@gmail.com,628179382064,Makassar,Sofa L-Shape,Furniture,2,5782000,5,10985800,2024-10-15,Indomaret,Dikirim,2
ORD-98209,Muhammad Hartono,muhammad_hartono@outlook.com,,Banjarmasin,Sepatu Adidas Ultraboost,Fashion,2,1396500,0,2793000,2024-11-01,COD,Diproses,3
ORD-57844,Mario Prasetyo,marioprasetyo@yahoo.com,+628329228157,,Sunscreen SPF50 Biore,Kecantikan,1,68900,0,68900,2024-10-29,Indomaret,returned,5
