order_id,customer_name,email,phone,city,product_name,category,quantity,price,discount_pct,total_price,order_date,payment_method,order_status,rating
ORD-18361,Joko Nugraha,joko_nugraha@outlook.com,8184317700.0,Semarang,Earbuds TWS JBL,Elektronik,1,796100,5,756295.0,2025-01-01,Transfer Bank,Selesai,4.0
ORD-23879,Umar Hartono,umar.hartono@gmail.com,628581681729.0,Semarang,Buku Python untuk Pemula,Buku,2,82500,25,123750.0,2025-01-01,GoPay,Selesai,2.0
ORD-78898,Zaidan Suryadi,zaidan77@gmail.com,628543743303.0,Surabaya,Blender Philips,Peralatan Rumah,4,278200,10,1001520.0,2025-01-01,OVO,Selesai,3.0
ORD-44690,Nita Utami,nita_utami@outlook.com,Unknown,Unknown,Komik Naruto Vol 1,Buku,1,34400,5,32680.0,2025-01-01,Transfer Bank,Selesai,2.0
ORD-59496,Gilang Setiawan,gilangsetiawan@yahoo.com,8731621086.0,Unknown,Tablet iPad Air,Elektronik,3,9738000,0,29214000.0,2025-01-02,Indomaret,Selesai,2.0
ORD-83284,Agus Prasetyo,agus.prasetyo@gmail.com,628733775016.0,Tangerang,Buku Resep Masakan,Buku,1,59100,0,59100.0,2025-01-02,Indomaret,Dikembalikan,4.0
ORD-95370,Umar Handoko,umar_handoko@outlook.com,628113321873.0,Malang,Novel Laskar Pelangi,Buku,5,72000,15,306000.0,2025-01-03,GoPay,Selesai,3.0
ORD-13930,Agus Wijaya,aguswijaya@yahoo.com,8384776753.0,Pekanbaru,Parfum Pria Davidoff,Kecantikan,1,609900,5,579405.0,2025-01-03,Transfer Bank,Dikembalikan,5.0
ORD-90466,Nita Firmansyah,nita.firmansyah@gmail.com,8776005578.0,Jakarta,Blender Philips,Peralatan Rumah,1,290800,5,276260.0,2025-01-03,Transfer Bank,Selesai,3.0
ORD-87167,Eko Hartono,eko77@gmail.com,628988017921.0,Banjarmasin,Lemari Pakaian 3 Pintu,Furniture,1,2366700,10,2130030.0,2025-01-03,COD,Selesai,1.0
ORD-35221,Hani Handoko,hani_handoko@outlook.com,628874027557.0,Medan,Lemari Pakaian 3 Pintu,Furniture,1,2047700,5,1945315.0,2025-01-04,COD,Selesai,4.0
ORD-81715,Hani Ardiansyah,hani.ardiansyah@gmail.com,628285886733.0,Tangerang,Kemeja Pria Polos,Fashion,1,111600,20,89280.0,2025-01-04,GoPay,Selesai,3.0
ORD-52788,Fitri Hidayat,fitri.hidayat@gmail.com,8234449052.0,Bandung,Sepatu Adidas Ultraboost,Fashion,2,1511000,0,3022000.0,2025-01-04,COD,Selesai,5.0
ORD-14318,Joko Nugraha,joko54@gmail.com,628886049101.0,Solo,AC Split 1 PK Daikin,Peralatan Rumah,10,3975600,0,39756000.0,2025-01-04,Transfer Bank,Selesai,3.0
ORD-81932,Tono Wijaya,tono_wijaya@outlook.com,Unknown,Tangerang,Minyak Goreng Bimoli 2L,Makanan & Minuman,3,35100,0,105300.0,2025-01-04,GoPay,Selesai,3.0
ORD-26402,Bella Putra,bella.putra@gmail.com,628876910964.0,Semarang,Tas Ransel Laptop,Fashion,1,334900,20,267920.0,2025-01-04,OVO,Selesai,2.0
ORD-59456,Indra Kusuma,indra.kusuma@gmail.com,628685966428.0,Jakarta,Kopi Kapal Api 1kg,Makanan & Minuman,1,76300,0,76300.0,2025-01-04,COD,Selesai,3.0
ORD-26109,Nita Firmansyah,nita.firmansyah@gmail.com,8776005578.0,Jakarta,Lipstik MAC,Kecantikan,1,296900,20,237520.0,2025-01-05,Kartu Kredit,Dikembalikan,4.0
ORD-70387,Eko Hartono,eko_hartono@outlook.com,628268258130.0,Bekasi,Kaos Distro Premium,Fashion,3,89200,10,240840.0,2025-01-05,COD,Selesai,1.0
ORD-54014,Oscar Ardiansyah,oscar_ardiansyah@outlook.com,628535638619.0,Depok,Dress Wanita Batik,Fashion,1,191800,15,163030.0,2025-01-05,OVO,Selesai,2.0
ORD-55148,Vina Firmansyah,vina45@gmail.com,8224598010.0,Yogyakarta,Buku Python untuk Pemula,Buku,1,83900,10,75510.0,2025-02-01,GoPay,Diproses,3.0
ORD-74625,Gilang Purnama,gilang84@gmail.com,628919249789.0,Solo,Buku Python untuk Pemula,Buku,1,92000,0,92000.0,2025-02-01,Transfer Bank,Dibatalkan,1.0
ORD-22347,Lina Utami,lina49@gmail.com,8514165061.0,Yogyakarta,Novel Laskar Pelangi,Buku,1,75800,0,75800.0,2025-02-01,Kartu Kredit,Dikirim,5.0
ORD-53846,Gilang Purnama,gilangpurnama@yahoo.com,8964946066.0,Medan,Sofa L-Shape,Furniture,1,5078000,5,4824100.0,2025-02-01,GoPay,Selesai,1.0
ORD-95162,Yeni Utami,yeniutami@yahoo.com,8272058651.0,Jakarta,Celana Jeans Levis,Fashion,1,420200,0,420200.0,2025-02-01,GoPay,Selesai,1.0
ORD-54906,Dian Prasetyo,dianprasetyo@yahoo.com,8516662319.0,Depok,Laptop Lenovo IdeaPad,Elektronik,1,7003600,10,6303240.0,2025-02-01,Shopeepay,Diproses,1.0
ORD-54222,Wahyu Firmansyah,wahyu.firmansyah@gmail.com,8644554277.0,Depok,Headphone Sony WH-1000XM5,Elektronik,1,3264300,15,2774655.0,2025-02-01,Indomaret,Selesai,2.0
ORD-22879,Umar Wijaya,umar31@gmail.com,628912191383.0,Yogyakarta,Susu UHT Ultra 1L,Makanan & Minuman,3,19200,5,54720.0,2025-02-02,Shopeepay,Selesai,4.0
ORD-53821,Ahmad Kusuma,ahmad.kusuma@gmail.com,8476055825.0,Pekanbaru,Laptop Lenovo IdeaPad,Elektronik,1,6411200,25,4808400.0,2025-02-02,GoPay,Selesai,4.0
ORD-20589,Zaidan Hartono,zaidan67@gmail.com,628382074176.0,Surabaya,Vacuum Cleaner Dyson,Peralatan Rumah,4,3558400,100,0.0,2025-02-02,Transfer Bank,Selesai,2.0
ORD-41271,Budi Hidayat,budihidayat@yahoo.com,628653138181.0,Bandung,Rak Buku Minimalis,Furniture,2,415000,0,830000.0,2025-02-03,Kartu Kredit,Selesai,3.0
ORD-98287,Rizki Gunawan,rizki.gunawan@gmail.com,8627249378.0,Bandung,Earbuds TWS JBL,Elektronik,2,867600,30,1214640.0,2025-02-03,Shopeepay,Selesai,3.0
ORD-35738,Yeni Utami,yeni.utami@gmail.com,Unknown,Depok,Laptop ASUS VivoBook,Elektronik,3,7098600,0,21295800.0,2025-02-03,COD,Selesai,1.0
ORD-38210,Julia Lestari,julialestari@yahoo.com,8338250013.0,Surabaya,Earbuds TWS JBL,Elektronik,2,917100,5,1742490.0,2025-02-04,Transfer Bank,Selesai,4.0
ORD-83705,Xena Santoso,xena54@gmail.com,628298306261.0,Manado,Kamera Canon EOS M50,Elektronik,3,9269100,15,23636205.0,2025-02-04,Shopeepay,Diproses,3.0
ORD-75358,Candra Setiawan,candra.setiawan@gmail.com,628979969688.0,Balikpapan,Dress Wanita Batik,Fashion,2,197800,10,356040.0,2025-02-04,Dana,Dibatalkan,3.0
ORD-44556,Muhammad Purnama,muhammad_purnama@outlook.com,8919517169.0,Manado,Setrika Uap Panasonic,Peralatan Rumah,10,424100,50,2120500.0,2025-02-05,OVO,Selesai,3.0
ORD-87458,Oscar Prasetyo,oscar.prasetyo@gmail.com,628937575963.0,Banjarmasin,Setrika Uap Panasonic,Peralatan Rumah,5,449900,20,1799600.0,2025-02-05,Alfamart,Selesai,4.0
ORD-26703,Ahmad Rahayu,ahmadrahayu@yahoo.com,628577416943.0,Malang,Sofa L-Shape,Furniture,3,5175600,100,0.0,2025-02-05,GoPay,Selesai,4.0
ORD-24756,Candra Putra,candra11@gmail.com,8121873851.0,Tangerang,Teh Botol Sosro 330ml,Makanan & Minuman,3,5600,15,14280.0,2025-02-05,Transfer Bank,Selesai,3.0
ORD-70215,Oji Hartono,Unknown,8943586094.0,Bogor,Handphone Xiaomi Redmi Note 12,Elektronik,3,2817800,5,8030730.0,2025-03-01,Shopeepay,Selesai,4.0
ORD-38642,Edy Ardiansyah,edy.ardiansyah@gmail.com,8685560602.0,Pekanbaru,Parfum Pria Davidoff,Kecantikan,1,587700,30,411390.0,2025-03-01,Shopeepay,Dibatalkan,3.0
ORD-44632,Dewi Kusuma,dewi82@gmail.com,8308412769.0,Banjarmasin,Smartwatch Garmin,Elektronik,1,3825800,10,3443220.0,2025-03-01,Dana,Dikirim,5.0
ORD-33567,Joko Kusuma,jokokusuma@yahoo.com,628956828829.0,Makassar,Kamera Canon EOS M50,Elektronik,4,8320600,0,33282400.0,2025-03-02,GoPay,Selesai,3.0
ORD-42224,Zaidan Rahayu,zaidan50@gmail.com,Unknown,Depok,Susu UHT Ultra 1L,Makanan & Minuman,1,19200,10,17280.0,2025-03-02,Transfer Bank,Dibatalkan,3.0
ORD-61157,Joko Nugraha,joko54@gmail.com,628886049101.0,Solo,Kaos Distro Premium,Fashion,2,82800,5,157320.0,2025-03-02,GoPay,Dibatalkan,5.0
ORD-19037,Wahyu Putra,wahyu94@gmail.com,628377831185.0,Jakarta,Speaker Bluetooth JBL,Elektronik,5,1204100,25,4515375.0,2025-03-02,Transfer Bank,Selesai,2.0
ORD4822,Nadia Santoso,nadiasantoso@yahoo.com,628824656838.0,Makassar,Handphone Xiaomi Redmi Note 12,Elektronik,2,2852200,0,5704400.0,2025-03-02,Transfer Bank,Selesai,2.0
ORD-13301,Mario Wijaya,mario.wijaya@gmail.com,8802023137.0,Balikpapan,Minyak Goreng Bimoli 2L,Makanan & Minuman,2,37500,0,75000.0,2025-03-02,GoPay,Selesai,3.0
ORD-77458,Farah Santoso,farahsantoso@yahoo.com,8623589751.0,Yogyakarta,Lipstik MAC,Kecantikan,3,298600,0,895800.0,2025-03-03,GoPay,Selesai,3.0
ORD-30959,Kartika Lestari,kartika5@gmail.com,8386398941.0,Balikpapan,Teh Botol Sosro 330ml,Makanan & Minuman,1,5100,10,4590.0,2025-03-03,GoPay,Dibatalkan,3.0
ORD-22057,Lina Suryadi,lina.suryadi@gmail.com,8411327658.0,Malang,Blender Philips,Peralatan Rumah,3,275800,0,827400.0,2025-03-03,Transfer Bank,Selesai,3.0
ORD-53681,Prita Utami,pritautami@yahoo.com,8853586950.0,Denpasar,Novel Laskar Pelangi,Buku,1,69000,5,65550.0,2025-03-03,COD,Selesai,1.0
ORD-66042,Hendra Wijaya,hendra40@gmail.com,628262512187.0,Semarang,Celana Jeans Levis,Fashion,4,471100,5,1790180.0,2025-03-04,GoPay,Selesai,2.0
ORD-24496,Edy Wibowo,edy16@gmail.com,8931298116.0,Manado,Kaos Distro Premium,Fashion,5,85200,5,404700.0,2025-03-04,GoPay,Selesai,3.0
ORD-69383,Fitri Nugraha,fitri.nugraha@gmail.com,8814335942.0,Makassar,Sofa L-Shape,Furniture,3,5882800,20,14118720.0,2025-03-04,Kartu Kredit,Selesai,3.0
ORD-19060,Xena Hidayat,xena97@gmail.com,8153067274.0,Balikpapan,Tablet iPad Air,Elektronik,1,9470100,0,9470100.0,2025-03-04,Transfer Bank,Diproses,3.0
ORD-36909,Gilang Setiawan,gilangsetiawan@yahoo.com,8731621086.0,Balikpapan,Parfum Pria Davidoff,Kecantikan,2,547300,0,1094600.0,2025-03-05,Transfer Bank,Diproses,1.0
ORD-87560,Candra Setiawan,candra.setiawan@gmail.com,628979969688.0,Balikpapan,Speaker Bluetooth JBL,Elektronik,10,1122600,0,11226000.0,2025-03-05,GoPay,Dikirim,2.0
ORD-52553,Muhammad Gunawan,muhammad58@gmail.com,8866443037.0,Surabaya,Meja Belajar Minimalis,Furniture,1,864700,30,605290.0,2025-04-01,GoPay,Selesai,3.0
ORD-62465,Nadia Hartono,nadia_hartono@outlook.com,628616507321.0,Malang,Celana Jeans Levis,Fashion,4,478400,10,1722240.0,2025-04-01,OVO,Diproses,4.0
ORD-30842,Rizki Wijaya,Unknown,8564340507.0,Tangerang,Skincare Wardah Basic Kit,Kecantikan,2,177300,100,0.0,2025-04-01,Transfer Bank,Dikembalikan,3.0
ORD-44758,Mario Sari,mario.sari@gmail.com,628639770838.0,Depok,Skincare Wardah Basic Kit,Kecantikan,5,196000,10,882000.0,2025-04-01,Transfer Bank,Selesai,4.0
ORD-38047,Yeni Sari,yeni_sari@outlook.com,8123923366.0,Pekanbaru,Handphone Xiaomi Redmi Note 12,Elektronik,2,2591900,5,4924610.0,2025-04-01,Transfer Bank,Dibatalkan,4.0
ORD-20310,Wahyu Utami,wahyuutami@yahoo.com,628895875114.0,Balikpapan,Rice Cooker Philips,Peralatan Rumah,1,368700,25,276525.0,2025-04-01,COD,Selesai,5.0
ORD-86523,Dewi Utami,dewi56@gmail.com,8596399642.0,Solo,Celana Jeans Levis,Fashion,1,429100,0,429100.0,2025-04-01,Transfer Bank,Dikembalikan,2.0
ORD-59416,Indra Setiawan,indra_setiawan@outlook.com,8142818692.0,Jakarta,Snack Chitato 68gr,Makanan & Minuman,1,12300,50,6150.0,2025-04-01,Shopeepay,Selesai,4.0
ORD-56803,Lina Purnama,lina18@gmail.com,8415278117.0,Banjarmasin,Rice Cooker Philips,Peralatan Rumah,2,352500,0,705000.0,2025-04-01,Shopeepay,Dikembalikan,3.0
ORD-99911,Sari Sari,sari.sari@gmail.com,628597721705.0,Pekanbaru,Setrika Uap Panasonic,Peralatan Rumah,1,407500,15,346375.0,2025-04-01,Indomaret,Selesai,4.0
ORD-82404,Candra Firmansyah,candrafirmansyah@yahoo.com,628727847048.0,Batam,Laptop ASUS VivoBook,Elektronik,10,7884800,0,78848000.0,2025-04-02,Alfamart,Selesai,5.0
ORD-75989,Mario Sari,mariosari@yahoo.com,8587327855.0,Jakarta,Lipstik MAC,Kecantikan,3,303200,10,818640.0,2025-04-02,GoPay,Diproses,3.0
ORD-79737,Fitri Sari,fitri13@gmail.com,628307210606.0,Bandung,Dress Wanita Batik,Fashion,1,210400,15,178840.0,2025-04-02,Transfer Bank,Selesai,2.0
ORD-90759,Tono Gunawan,tono_gunawan@outlook.com,628298491822.0,Yogyakarta,Buku Resep Masakan,Buku,1,55200,5,52440.0,2025-04-03,GoPay,Selesai,1.0
ORD-24497,Eko Hidayat,eko.hidayat@gmail.com,8671816653.0,Semarang,Smartwatch Garmin,Elektronik,2,3986900,100,0.0,2025-04-03,Transfer Bank,Selesai,3.0
ORD-43786,Muhammad Purnama,muhammad_purnama@outlook.com,8919517169.0,Manado,Snack Chitato 68gr,Makanan & Minuman,10,12200,0,122000.0,2025-04-03,Transfer Bank,Dikirim,1.0
ORD-76155,Gilang Kusuma,gilang.kusuma@gmail.com,8218245685.0,Solo,Celana Jeans Levis,Fashion,3,424200,15,1081710.0,2025-04-03,GoPay,Selesai,3.0
ORD-21570,Nadia Hartono,nadia_hartono@outlook.com,628616507321.0,Malang,Rice Cooker Philips,Peralatan Rumah,1,338300,5,321385.0,2025-04-03,Transfer Bank,Diproses,3.0
ORD-38187,Mario Hidayat,mariohidayat@yahoo.com,8244446065.0,Bandung,Smartwatch Garmin,Elektronik,1,4175300,10,3757770.0,2025-04-04,Shopeepay,Dikembalikan,2.0
ORD-70735,Yeni Sari,Unknown,8692976045.0,Jakarta,Jam Tangan Casio,Fashion,1,620200,5,589190.0,2025-04-04,Transfer Bank,Dibatalkan,4.0
ORD-74138,Xena Kusuma,xena_kusuma@outlook.com,628956632941.0,Palembang,Handphone Xiaomi Redmi Note 12,Elektronik,1,2948000,10,2653200.0,2025-04-04,Transfer Bank,Selesai,4.0
ORD-18498,Unknown,zaidan.wibowo@gmail.com,8636161977.0,Denpasar,Vacuum Cleaner Dyson,Peralatan Rumah,1,4099100,15,3484235.0,2025-04-04,GoPay,Selesai,4.0
ORD-23263,Muhammad Purnama,muhammad_purnama@outlook.com,8919517169.0,Manado,Tablet iPad Air,Elektronik,2,8962100,5,17027990.0,2025-04-04,COD,Dibatalkan,3.0
ORD-21988,Ahmad Kusuma,ahmad_kusuma@outlook.com,8853419132.0,Bandung,Lemari Pakaian 3 Pintu,Furniture,1,2265700,10,2039130.0,2025-04-05,Shopeepay,Diproses,1.0
ORD-56700,Agus Handoko,agus.handoko@gmail.com,8973192032.0,Depok,Speaker Bluetooth JBL,Elektronik,3,1204000,0,3612000.0,2025-04-05,Transfer Bank,Dibatalkan,5.0
ORD-33264,Hendra Wijaya,hendra51@gmail.com,628561064014.0,Medan,Handphone Samsung Galaxy A54,Elektronik,3,4492500,30,9434250.0,2025-04-05,GoPay,Selesai,4.0
ORD-75748,Edy Lestari,edylestari@yahoo.com,628208304686.0,Yogyakarta,Kursi Gaming Ergonomis,Furniture,1,1784900,30,1249430.0,2025-04-05,COD,Selesai,1.0
ORD-44823,Tono Handoko,tono_handoko@outlook.com,628992647814.0,Batam,Tablet iPad Air,Elektronik,2,9275100,10,16695180.0,2025-05-01,GoPay,Dibatalkan,3.0
ORD-86503,Budi Lestari,budi11@gmail.com,8394546989.0,Depok,Skincare Wardah Basic Kit,Kecantikan,1,182400,50,91200.0,2025-05-01,Shopeepay,Selesai,2.0
ORD-61891,Hani Rahayu,hani_rahayu@outlook.com,628705089126.0,Bandung,Sepatu Adidas Ultraboost,Fashion,4,1396300,0,5585200.0,2025-05-01,Transfer Bank,Dikembalikan,3.0
ORD-99254,Yeni Sari,Unknown,8692976045.0,Jakarta,Dress Wanita Batik,Unknown,1,191000,0,191000.0,2025-05-01,Transfer Bank,Dikirim,2.0
ORD-45426,Tono Suryadi,tono.suryadi@gmail.com,628489124053.0,Tangerang,Setrika Uap Panasonic,Peralatan Rumah,10,418700,10,3768300.0,2025-05-01,Transfer Bank,Selesai,3.0
ORD-71942,Fitri Ardiansyah,fitri77@gmail.com,8691688246.0,Batam,Parfum Pria Davidoff,Kecantikan,3,548800,5,1564080.0,2025-05-02,COD,Dikembalikan,4.0
ORD-87794,Nita Utami,nita_utami@outlook.com,628478612081.0,Solo,Jaket Bomber Pria,Fashion,1,384900,0,384900.0,2025-05-02,Kartu Kredit,Dikembalikan,4.0
ORD-95804,Muhammad Sari,muhammad_sari@outlook.com,628808738745.0,Bandung,Teh Botol Sosro 330ml,Makanan & Minuman,2,5500,15,9350.0,2025-05-02,GoPay,Dibatalkan,4.0
ORD-96026,Zaidan Hartono,zaidan67@gmail.com,628382074176.0,Unknown,Smartwatch Garmin,Elektronik,1,3975700,20,3180560.0,2025-05-03,COD,Selesai,3.0
ORD-41814,Xena Kusuma,xena_kusuma@outlook.com,628956632941.0,Palembang,Novel Laskar Pelangi,Buku,5,73500,10,330750.0,2025-05-03,GoPay,Diproses,2.0
ORD-66126,Unknown,fitri13@gmail.com,628307210606.0,Bandung,Kopi Kapal Api 1kg,Makanan & Minuman,4,69300,10,249480.0,2025-05-04,GoPay,Selesai,3.0
ORD-25512,Eko Wijaya,eko.wijaya@gmail.com,628199626108.0,Banjarmasin,Snack Chitato 68gr,Makanan & Minuman,1,11700,15,9945.0,2025-05-04,Transfer Bank,Dikirim,5.0
ORD-51969,Muhammad Sari,muhammad_sari@outlook.com,628808738745.0,Bandung,Serum Vitamin C Somethinc,Kecantikan,4,137900,10,496440.0,2025-05-04,Dana,Selesai,1.0
ORD-36976,Julia Lestari,julialestari@yahoo.com,8338250013.0,Surabaya,Sunscreen SPF50 Biore,Kecantikan,2,65500,10,117900.0,2025-05-05,COD,Dikirim,4.0
ORD-59241,Muhammad Santoso,muhammad90@gmail.com,8912746679.0,Semarang,Laptop ASUS VivoBook,Elektronik,2,7845000,15,13336500.0,2025-05-05,Kartu Kredit,Dikirim,3.0
ORD-17096,Vina Firmansyah,vina45@gmail.com,8224598010.0,Yogyakarta,Handphone Xiaomi Redmi Note 12,Elektronik,1,2640500,30,1848349.9999999998,2025-05-05,Kartu Kredit,Selesai,3.0
ORD-92210,Dian Hidayat,dian37@gmail.com,628601919088.0,Unknown,Vacuum Cleaner Dyson,Peralatan Rumah,2,3538200,0,7076400.0,2025-05-05,Transfer Bank,Dikirim,3.0
ORD-10564,Eko Hartono,eko77@gmail.com,628988017921.0,Bandung,Lemari Pakaian 3 Pintu,Furniture,2,2106300,10,3791340.0,2025-05-05,Transfer Bank,Dikirim,2.0
ORD-53946,Sari Nugraha,sari_nugraha@outlook.com,628842716512.0,Banjarmasin,Kemeja Pria Polos,Fashion,3,125800,15,320790.0,2025-05-05,GoPay,Dikirim,3.0
ORD-96574,Budi Hidayat,budi_hidayat@outlook.com,628653653446.0,Balikpapan,Kursi Gaming Ergonomis,Furniture,2,1930000,0,3860000.0,2025-05-05,OVO,Dibatalkan,1.0
ORD-93684,Yeni Hartono,yenihartono@yahoo.com,628882421902.0,Bekasi,Vacuum Cleaner Dyson,Peralatan Rumah,3,3742000,25,8419500.0,2025-06-01,Indomaret,Selesai,5.0
ORD-93575,Dewi Kusuma,dewi82@gmail.com,8308412769.0,Banjarmasin,Buku Resep Masakan,Buku,1,57600,5,54720.0,2025-06-01,GoPay,Selesai,2.0
ORD-45043,Hendra Kusuma,hendrakusuma@yahoo.com,628192562037.0,Manado,Lemari Pakaian 3 Pintu,Furniture,4,2183200,10,7859520.0,2025-06-01,Dana,Diproses,3.0
ORD-21404,Bella Utami,bella.utami@gmail.com,8965398338.0,Malang,Lemari Pakaian 3 Pintu,Unknown,3,2253600,0,6760800.0,2025-06-01,COD,Dibatalkan,5.0
ORD-65270,Eko Wijaya,eko.wijaya@gmail.com,628199626108.0,Banjarmasin,Minyak Goreng Bimoli 2L,Unknown,1,35300,15,30005.0,2025-06-02,Transfer Bank,Selesai,1.0
ORD-60910,Bella Utami,bella.utami@gmail.com,8965398338.0,Malang,Celana Jeans Levis,Fashion,1,437500,0,437500.0,2025-06-02,COD,Selesai,5.0
ORD-16730,Yeni Wijaya,Unknown,628578330827.0,Pekanbaru,Dompet Kulit Pria,Fashion,5,171500,25,643125.0,2025-06-02,Transfer Bank,Dibatalkan,2.0
ORD-60425,Unknown,kevin.utami@gmail.com,628459988193.0,Medan,Serum Vitamin C Somethinc,Kecantikan,2,136200,10,245160.0,2025-06-03,GoPay,Dikembalikan,3.0
ORD-33790,Lusi Gunawan,lusi63@gmail.com,8595449368.0,Bekasi,Kaos Distro Premium,Fashion,2,88600,0,177200.0,2025-06-03,Alfamart,Dibatalkan,3.0
ORD-70398,Eko Hartono,ekohartono@yahoo.com,8997442089.0,Solo,Setrika Uap Panasonic,Peralatan Rumah,3,435900,25,980775.0,2025-06-03,OVO,Selesai,4.0
ORD-35864,Farah Putra,farah_putra@outlook.com,628346294016.0,Palembang,Teh Botol Sosro 330ml,Makanan & Minuman,1,5400,5,5130.0,2025-06-03,Dana,Selesai,3.0
ORD-45962,Dewi Utami,dewiutami@yahoo.com,628166778321.0,Solo,AC Split 1 PK Daikin,Peralatan Rumah,2,4159000,0,8318000.0,2025-06-03,Transfer Bank,Selesai,1.0
ORD-59498,Kartika Hidayat,kartika_hidayat@outlook.com,628852695038.0,Semarang,Buku Machine Learning,Buku,10,140900,15,1197650.0,2025-06-04,Transfer Bank,Selesai,1.0
ORD-68538,Fitri Wibowo,fitri.wibowo@gmail.com,Unknown,Makassar,Buku Python untuk Pemula,Buku,1,84200,25,63150.0,2025-06-04,Alfamart,Dibatalkan,4.0
ORD-49489,Edy Kusuma,edy_kusuma@outlook.com,628526363836.0,Bogor,Sunscreen SPF50 Biore,Kecantikan,3,67700,10,182790.0,2025-06-04,Transfer Bank,Selesai,5.0
ORD-86941,Ahmad Putra,ahmad_putra@outlook.com,628809569902.0,Banjarmasin,Handphone Xiaomi Redmi Note 12,Elektronik,4,3015400,0,12061600.0,2025-06-04,Shopeepay,Selesai,1.0
ORD-94048,Yeni Hartono,yenihartono@yahoo.com,628882421902.0,Bekasi,Meja Belajar Minimalis,Furniture,1,845700,5,803415.0,2025-06-04,Shopeepay,Selesai,3.0
ORD-70799,Umar Suryadi,umar77@gmail.com,628275437118.0,Jakarta,Buku Machine Learning,Buku,1,135800,20,108640.0,2025-06-04,GoPay,Selesai,3.0
ORD-41275,Budi Lestari,budi11@gmail.com,8394546989.0,Depok,Rice Cooker Philips,Peralatan Rumah,2,362200,10,651960.0,2025-06-04,GoPay,Selesai,3.0
ORD-88255,Bella Gunawan,bella_gunawan@outlook.com,628952600296.0,Surabaya,Novel Laskar Pelangi,Buku,1,70700,0,70700.0,2025-06-04,Transfer Bank,Diproses,5.0
ORD6402,Ahmad Prasetyo,ahmad_prasetyo@outlook.com,Unknown,Makassar,Tablet iPad Air,Elektronik,3,9155000,5,26091750.0,2025-06-05,OVO,Selesai,5.0
ORD-97789,Kartika Lestari,kartika5@gmail.com,8386398941.0,Balikpapan,Smartwatch Garmin,Elektronik,1,4029500,0,4029500.0,2025-06-05,GoPay,Selesai,1.0
ORD-15376,Dian Firmansyah,dian.firmansyah@gmail.com,8606205543.0,Balikpapan,Dompet Kulit Pria,Fashion,2,187000,25,280500.0,2025-06-05,Indomaret,Selesai,1.0
ORD-10910,Candra Putra,candra11@gmail.com,8121873851.0,Tangerang,Kamera Canon EOS M50,Elektronik,10,8215800,5,78050100.0,2025-06-05,Transfer Bank,Dikembalikan,5.0
ORD-81928,Budi Hidayat,budi_hidayat@outlook.com,628653653446.0,Balikpapan,Buku Python untuk Pemula,Buku,3,94200,0,282600.0,2025-06-05,Transfer Bank,Selesai,1.0
ORD-51250,Wahyu Putra,wahyu94@gmail.com,628377831185.0,Jakarta,Meja Belajar Minimalis,Furniture,2,865100,0,1730200.0,2025-07-01,GoPay,Dibatalkan,1.0
ORD-23672,Vina Firmansyah,vina45@gmail.com,8224598010.0,Yogyakarta,Serum Vitamin C Somethinc,Kecantikan,5,119200,0,596000.0,2025-07-01,GoPay,Dibatalkan,5.0
ORD-34090,Prita Rahayu,Unknown,8686569576.0,Malang,Blender Philips,Peralatan Rumah,1,290500,10,261450.0,2025-07-01,Indomaret,Selesai,1.0
ORD-27008,Farah Kusuma,farah.kusuma@gmail.com,Unknown,Yogyakarta,Laptop Lenovo IdeaPad,Elektronik,5,7298500,5,34667875.0,2025-07-01,Shopeepay,Dibatalkan,2.0
ORD-67493,Rizki Hartono,rizkihartono@yahoo.com,628241540516.0,Palembang,Serum Vitamin C Somethinc,Kecantikan,2,138000,0,276000.0,2025-07-02,Kartu Kredit,Diproses,1.0
ORD-14039,Kevin Handoko,kevin_handoko@outlook.com,628715951651.0,Tangerang,Rak Buku Minimalis,Furniture,2,414500,25,621750.0,2025-07-02,Transfer Bank,Dibatalkan,3.0
ORD-58662,Joko Prasetyo,joko85@gmail.com,628878099076.0,Bogor,Lemari Pakaian 3 Pintu,Furniture,1,2242900,0,2242900.0,2025-07-02,Dana,Selesai,4.0
ORD-38848,Joko Nugraha,joko54@gmail.com,628886049101.0,Solo,Handphone Samsung Galaxy A54,Elektronik,1,3909200,50,1954600.0,2025-07-03,Indomaret,Dikembalikan,2.0
ORD-12021,Zaidan Rahayu,zaidan50@gmail.com,628186531293.0,Depok,Sepatu Adidas Ultraboost,Fashion,3,1585600,15,4043280.0,2025-07-03,Transfer Bank,Selesai,3.0
ORD-62857,Rizki Wijaya,rizki.wijaya@gmail.com,8564340507.0,Tangerang,Kaos Distro Premium,Fashion,2,84300,0,168600.0,2025-07-03,Transfer Bank,Selesai,5.0
ORD-87274,Umar Hartono,umar_hartono@outlook.com,8653244614.0,Tangerang,Buku Machine Learning,Buku,3,136600,10,368820.0,2025-07-04,COD,Selesai,5.0
ORD-92668,Eko Wijaya,eko.wijaya@gmail.com,628199626108.0,Banjarmasin,Setrika Uap Panasonic,Peralatan Rumah,3,441700,10,1192590.0,2025-07-05,OVO,Selesai,3.0
ORD-52879,Zaidan Wibowo,zaidan.wibowo@gmail.com,8636161977.0,Denpasar,Susu UHT Ultra 1L,Makanan & Minuman,5,19000,50,47500.0,2025-07-05,Shopeepay,Dikirim,3.0
